Pixel_ID,Row,Col,Area,B1(Coastal Aerosol (B1)),B2(Blue (B2)),B3(Green (B3)),B4(Red (B4)),B5(RE1 (B5)),B6(RE2 (B6)),B7(RE3 (B7)),B8(NIR (B8)),B9(RE4 (B8A)),B10(Water Vapor (B9)),B11(SWIR1 (B11)),B12(SWIR2 (B12)),B13(NDVI),B14(MNDWI),B15(NDWI),B16(EVI),B17(SABI),B18(GNDVI),B19(NDAVI),B20(AWEI),B21(BATHYMETRY),Label,Kategori_Detail,Kategori,Prediksi_Kelas,Prediksi_Label,Confidence_Lamun,Confidence_NonLamun,Confidence_Max
414,3,77,Lainnya,0.1448000073432922,0.2673999965190887,0.3073999881744385,0.2078000009059906,0.2238000035285949,0.1228000000119209,0.1336999982595443,0.0868000015616417,0.1297000050544738,0.1798000037670135,0.091899998486042,0.0784000009298324,-0.354463130235672,0.5665295124053955,0.5834932923316956,-0.2964860796928406,-0.1599435806274414,-0.5834932923316956,-0.5335841178894043,0.591200053691864,0.8820754289627075,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
415,3,78,Lainnya,0.1448000073432922,0.2732000052928924,0.305400013923645,0.208199992775917,0.2238000035285949,0.1228000000119209,0.1336999982595443,0.090999998152256,0.1254000067710876,0.1798000037670135,0.0948000028729438,0.0784000009298324,-0.3581213355064392,0.5639374256134033,0.5455158352851868,-0.2536593079566955,-0.1637199372053146,-0.5455158352851868,-0.5311694741249084,0.715149998664856,0.8715542554855347,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
416,3,79,Lainnya,0.1445000022649765,0.2901999950408935,0.323199987411499,0.2034000009298324,0.2143999934196472,0.122699998319149,0.1293999999761581,0.0947000011801719,0.1141000017523765,0.1568000018596649,0.1002999991178512,0.0833000019192695,-0.3642161786556244,0.5771604776382446,0.5449186563491821,-0.0612909421324729,-0.1745110750198364,-0.5449186563491821,-0.5105249881744385,0.7689250111579895,0.8673042058944702,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
417,3,80,Lainnya,0.1445000022649765,0.3021999895572662,0.3459999859333038,0.2140000015497207,0.2143999934196472,0.122699998319149,0.1293999999761581,0.095100000500679,0.1224000006914138,0.1568000018596649,0.1032999977469444,0.0842999964952468,-0.3811658918857574,0.5401735901832581,0.5658426880836487,0.0255994088947772,-0.168769285082817,-0.5658426880836487,-0.5118812322616577,0.8198500275611877,0.8791019320487976,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
418,3,81,Lainnya,0.1445000022649765,0.3000000119209289,0.33160001039505,0.210999995470047,0.2043000012636184,0.1168000027537345,0.1269000023603439,0.0965000018477439,0.121299996972084,0.1568000018596649,0.1070000007748603,0.0920000001788139,-0.3569131791591644,0.530495822429657,0.5665843486785889,0.0279017873108387,-0.1683512330055236,-0.5665843486785889,-0.512995183467865,0.7784250378608704,0.8819672465324402,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
419,3,82,Lainnya,0.1445000022649765,0.2994000017642975,0.3307999968528747,0.2055999934673309,0.2048999965190887,0.1228000000119209,0.1298999935388565,0.1118000000715255,0.1287000030279159,0.1568000018596649,0.1097000017762184,0.0920000001788139,-0.307692289352417,0.5033211708068848,0.514232873916626,0.0225792359560728,-0.172099083662033,-0.514232873916626,-0.4824734032154083,0.7724248766899109,0.8776978850364685,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
420,3,83,Lainnya,0.1445000022649765,0.2901999950408935,0.3287999927997589,0.2054000049829483,0.2048999965190887,0.1190000027418136,0.1284999996423721,0.1081999987363815,0.1307999938726425,0.1568000018596649,0.1147999987006187,0.0948000028729438,-0.3322734832763672,0.4950707256793976,0.51347416639328,0.0718892365694046,-0.1747085601091385,-0.51347416639328,-0.4585289359092712,0.7527999877929688,0.8799272179603577,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
421,3,84,Lainnya,0.1523000001907348,0.2912000119686126,0.3120000064373016,0.1990000009536743,0.19200000166893,0.1190000027418136,0.1284999996423721,0.1049999967217445,0.1307999938726425,0.1568000018596649,0.1124000027775764,0.0934000015258789,-0.2955729365348816,0.4896672070026397,0.4913252294063568,-0.4267090857028961,-0.1657266169786453,-0.4913252294063568,-0.4568388164043426,0.6720750331878662,0.8829328417778015,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
422,3,85,Lainnya,0.1543000042438507,0.2770000100135803,0.3066000044345855,0.1879999935626983,0.2030999958515167,0.128600001335144,0.1400000005960464,0.1158000007271766,0.1297000050544738,0.1534000039100647,0.1118000000715255,0.091899998486042,-0.2584388256072998,0.4499532282352447,0.4668183624744415,-0.344237357378006,-0.1593455821275711,-0.4668183624744415,-0.4219712615013122,0.5589749813079834,0.8831562995910645,0,Perairan,Non_Lamun,0,Non_Lamun,0.015,0.985,0.985
423,3,86,Lainnya,0.1543000042438507,0.2630000114440918,0.2942000031471252,0.1842000037431717,0.2036000043153762,0.127700001001358,0.1386999934911728,0.1155999973416328,0.1256999969482422,0.1534000039100647,0.1032999977469444,0.0882000029087066,-0.2475039511919021,0.4452830255031585,0.4397496283054352,-0.5570166110992432,-0.1522717922925949,-0.4397496283054352,-0.3839057087898254,0.493175059556961,0.8675904870033264,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
424,3,87,Lainnya,0.1543000042438507,0.2655999958515167,0.3086000084877014,0.1870000064373016,0.2108000069856643,0.127700001001358,0.1386999934911728,0.1041999980807304,0.1256999969482422,0.1534000039100647,0.1032999977469444,0.0861999988555908,-0.2914364635944366,0.4791813790798187,0.4732142984867096,-0.7330377697944641,-0.145814374089241,-0.4732142984867096,-0.408146321773529,0.5301000475883484,0.8538461923599243,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
425,3,88,Lainnya,0.1543000042438507,0.2827999889850616,0.3160000145435333,0.2013999968767166,0.2134000062942505,0.1407999992370605,0.1472000032663345,0.0952000021934509,0.1257999986410141,0.1534000039100647,0.0991000011563301,0.0843999981880188,-0.3580785989761352,0.5097699761390686,0.5152514576911926,-0.6891473531723022,-0.1624850481748581,-0.5152514576911926,-0.4666666388511657,0.602400004863739,0.8794909715652466,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
426,3,89,Lainnya,0.1543000042438507,0.2849999964237213,0.3131999969482422,0.2026000022888183,0.2128999978303909,0.1194000020623207,0.1326999962329864,0.0904000028967857,0.1309999972581863,0.1534000039100647,0.1064999997615814,0.0843999981880188,-0.3252739012241363,0.5211970210075378,0.50557941198349,-0.6949371695518494,-0.1622418761253357,-0.50557941198349,-0.4661723673343658,0.5221250653266907,0.8805482983589172,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
427,3,90,Lainnya,0.1552000045776367,0.2150000035762787,0.2511999905109405,0.1728000044822693,0.1861999928951263,0.1199000030755996,0.124499998986721,0.0887999981641769,0.1040999963879585,0.1534000039100647,0.0966999977827072,0.0847999975085258,-0.2546074986457824,0.4639498293399811,0.3869258165359497,-0.2534797489643097,-0.1535245031118393,-0.3869258165359497,-0.3358851671218872,0.2875500023365021,0.8506787419319153,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
428,3,91,Lainnya,0.1518999934196472,0.2319999933242797,0.2723999917507171,0.1780000030994415,0.161200001835823,0.1133999973535537,0.121799997985363,0.0957999974489212,0.1040999963879585,0.1808999925851822,0.0869000032544136,0.0812000036239624,-0.2622415423393249,0.4946205019950866,0.4382259845733642,-0.2711891531944275,-0.1532358974218368,-0.4382259845733642,-0.3962600231170654,0.3688750267028808,0.8612040281295776,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
429,3,92,Lainnya,0.1518999934196472,0.2601999938488006,0.2967999875545501,0.1897999942302703,0.1845999956130981,0.1215000003576278,0.125900000333786,0.1063999980688095,0.1198000013828277,0.1808999925851822,0.0869000032544136,0.0812000036239624,-0.3081017434597015,0.5470419526100159,0.5215827226638794,-0.3984681963920593,-0.1554858833551406,-0.5215827226638794,-0.4729857742786407,0.5117499828338623,0.8717260956764221,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
430,3,93,Lainnya,0.1518999934196472,0.2707999944686889,0.2967999875545501,0.2078000009059906,0.1802999973297119,0.1215000003576278,0.1303000003099441,0.1080000028014183,0.1193000003695488,0.1808999925851822,0.0869999974966049,0.0817999988794326,-0.3160227835178375,0.5766423344612122,0.5221238732337952,-0.4424504935741424,-0.1573162674903869,-0.5221238732337952,-0.4572864174842834,0.596174955368042,0.8756922483444214,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
431,3,94,Lainnya,0.1518999934196472,0.2416000068187713,0.2763999998569488,0.1917999982833862,0.1729000061750412,0.1136000007390976,0.1303000003099441,0.1004000008106231,0.1094999983906745,0.1808999925851822,0.0869999974966049,0.0817999988794326,-0.3185397386550903,0.5607077479362488,0.5409835577011108,-0.5939031839370728,-0.1554054021835327,-0.5409835577011108,-0.4740331172943115,0.5334250330924988,0.8625903725624084,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
432,3,95,Lainnya,0.1518999934196472,0.2324000000953674,0.2587999999523163,0.1749999970197677,0.1729000061750412,0.1128000020980835,0.1105000004172325,0.0935999974608421,0.1251000016927719,0.1808999925851822,0.0864999964833259,0.0773999989032745,-0.3231850266456604,0.5372750759124756,0.5266175270080566,-0.5305100679397583,-0.1532513052225113,-0.5266175270080566,-0.4792792797088623,0.4739000201225281,0.8633880019187927,0,Pasir,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
433,3,96,Lainnya,0.1453000009059906,0.2005999982357025,0.2373999953269958,0.1620000004768371,0.1659999936819076,0.1119000017642974,0.1105000004172325,0.0917999967932701,0.1220000013709068,0.1808999925851822,0.0864999964833259,0.0773999989032745,-0.271091103553772,0.5179715752601624,0.4634146392345428,-0.2894060015678406,-0.1430487334728241,-0.4634146392345428,-0.3828571438789367,0.3625249862670898,0.8522311449050903,0,Pasir,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
434,3,97,Lainnya,0.135900005698204,0.1995999962091446,0.2160000056028366,0.1506000012159347,0.1601999998092651,0.1119000017642974,0.1187999993562698,0.090999998152256,0.1149000003933906,0.1657000035047531,0.0834000036120414,0.0737999975681305,-0.2392211705446243,0.4892835319042206,0.4252873659133911,-0.2405787259340286,-0.1344324648380279,-0.4252873659133911,-0.3679906725883484,0.3305499851703644,0.8718291521072388,0,Perairan,Non_Lamun,0,Non_Lamun,0.1,0.9,0.9
435,3,98,Lainnya,0.135900005698204,0.2049999982118606,0.2272000014781952,0.148399993777275,0.1601999998092651,0.1124999970197677,0.1187999993562698,0.0857999995350837,0.1149000003933906,0.1657000035047531,0.0834000036120414,0.0737999975681305,-0.2701843678951263,0.5040843486785889,0.4435261785984039,-0.3121807873249054,-0.1369747817516327,-0.4435261785984039,-0.4510326385498047,0.3570749759674072,0.8755655884742737,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
436,3,99,Lainnya,0.135900005698204,0.2153999954462051,0.2362000048160553,0.1720000058412552,0.1550000011920929,0.0975999981164932,0.1225000023841857,0.0838000029325485,0.0912000015377998,0.1657000035047531,0.0851999968290329,0.0763000026345253,-0.2661596834659576,0.5183005332946777,0.4802744388580322,-0.3179802894592285,-0.1489173471927642,-0.4802744388580322,-0.4724458456039428,0.3791750073432922,0.9010308980941772,0,Perairan,Non_Lamun,0,Non_Lamun,0.215,0.785,0.785
437,3,100,Lainnya,0.135900005698204,0.2072000056505203,0.2251999974250793,0.1718000024557113,0.1550000011920929,0.0975999981164932,0.1225000023841857,0.0916000008583068,0.0912000015377998,0.1657000035047531,0.0851999968290329,0.0763000026345253,-0.3044798672199249,0.5046511888504028,0.4853672087192535,-0.2682152688503265,-0.1491815447807312,-0.4853672087192535,-0.4285714328289032,0.3525499999523163,0.8629629611968994,0,Perairan,Non_Lamun,0,Non_Lamun,0.16,0.84,0.84
438,3,101,Lainnya,0.135900005698204,0.200200006365776,0.2254000008106231,0.1544000059366226,0.1483000069856643,0.0891999974846839,0.1154000014066696,0.0850000008940696,0.0899000018835067,0.1657000035047531,0.0863000005483627,0.0799999982118606,-0.2519190609455108,0.4745814204216003,0.4508050084114074,-0.2215752899646759,-0.136607140302658,-0.4508050084114074,-0.4039270877838135,0.2677000164985657,0.8524743318557739,0,Perairan,Non_Lamun,0,Non_Lamun,0.345,0.655,0.655
439,3,102,Lainnya,0.1247999966144561,0.2044000029563903,0.2300000041723251,0.1583999991416931,0.1483000069856643,0.0891999974846839,0.1154000014066696,0.0878999978303909,0.0899000018835067,0.1657000035047531,0.0863000005483627,0.0799999982118606,-0.2666259706020355,0.4869993031024933,0.4179710149765014,-0.2357420772314071,-0.1511783152818679,-0.4179710149765014,-0.3985631465911865,0.3155250549316406,0.871335506439209,0,Perairan,Non_Lamun,0,Non_Lamun,0.33,0.67,0.67
440,3,103,Lainnya,0.1111999973654747,0.2140000015497207,0.2406000047922134,0.1609999984502792,0.1554999947547912,0.1159999966621398,0.1190000027418136,0.0878999978303909,0.1149000003933906,0.1665000021457672,0.0872000008821487,0.0821999981999397,-0.2864249944686889,0.491350382566452,0.4184675812721252,-0.3323262631893158,-0.15625,-0.4184675812721252,-0.3852543830871582,0.3313250243663788,0.8764665722846985,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
441,3,104,Lainnya,0.1111999973654747,0.2285999953746795,0.2648000121116638,0.1733999997377395,0.1554999947547912,0.1159999966621398,0.1190000027418136,0.0869000032544136,0.1149000003933906,0.1665000021457672,0.0872000008821487,0.0821999981999397,-0.2731958627700805,0.5054200887680054,0.4339849650859833,-0.3126431405544281,-0.1519183367490768,-0.4339849650859833,-0.4081271886825561,0.4098500311374664,0.8833746910095215,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
442,3,105,Lainnya,0.1111999973654747,0.2520000040531158,0.2808000147342682,0.1842000037431717,0.189300000667572,0.128600001335144,0.1292999982833862,0.0873999968171119,0.1272999942302703,0.1665000021457672,0.0926000028848648,0.0812999978661537,-0.3211249411106109,0.4971573054790497,0.4630467891693115,-0.5110887289047241,-0.1646258533000946,-0.4630467891693115,-0.4589595794677734,0.4382749795913696,0.8835164904594421,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
443,3,106,Lainnya,0.1111999973654747,0.2840000092983246,0.3219999969005584,0.193800002336502,0.189300000667572,0.128600001335144,0.1292999982833862,0.09009999781847,0.1272999942302703,0.1665000021457672,0.0926000028848648,0.0812999978661537,-0.331750750541687,0.525059700012207,0.487015962600708,-0.4869186282157898,-0.163674309849739,-0.487015962600708,-0.4709677696228027,0.5491000413894653,0.875376284122467,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
444,3,107,Lainnya,0.1111999973654747,0.307200014591217,0.3248000144958496,0.2236000001430511,0.1931000053882599,0.1255999952554702,0.1360999941825866,0.0953999981284141,0.1361999958753585,0.1665000021457672,0.1001999974250793,0.0851000025868415,-0.332245796918869,0.5218551158905029,0.5024310946464539,-0.8775001764297485,-0.1741359680891037,-0.5024310946464539,-0.4580233693122864,0.6907499432563782,0.8834047913551331,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
445,3,108,Lainnya,0.1111999973654747,0.3077999949455261,0.3240000009536743,0.2373999953269958,0.1931000053882599,0.1255999952554702,0.1360999941825866,0.1159999966621398,0.1361999958753585,0.1665000021457672,0.1001999974250793,0.0851000025868415,-0.32968670129776,0.5284637212753296,0.4733705818653106,-0.7696772217750549,-0.1808634996414184,-0.4733705818653106,-0.4530881941318512,0.6647999882698059,0.8840756416320801,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
446,3,109,Lainnya,0.1026000007987022,0.2705999910831451,0.2994000017642975,0.2264000028371811,0.1806000024080276,0.1528999954462051,0.1617999970912933,0.125,0.1569000035524368,0.2397000044584274,0.1150999963283538,0.0850000008940696,-0.2835032343864441,0.457797646522522,0.4214721024036407,-0.4866454601287842,-0.1557440161705017,-0.4214721024036407,-0.3889816105365753,0.4875000715255737,0.8832156658172607,0,Perairan,Non_Lamun,0,Non_Lamun,0.015,0.985,0.985
447,3,110,Lainnya,0.1026000007987022,0.2657999992370605,0.2912000119686126,0.2466000020503997,0.1806000024080276,0.1528999954462051,0.1617999970912933,0.1826000064611435,0.1569000035524368,0.2397000044584274,0.1150999963283538,0.0850000008940696,-0.1934629082679748,0.4569474160671234,0.3189108371734619,-0.3238342404365539,-0.1346863657236099,-0.3189108371734619,-0.2406947761774063,0.4977999925613403,0.8518738150596619,0,Perairan,Non_Lamun,0,Non_Lamun,0.105,0.895,0.895
448,3,111,Lainnya,0.1026000007987022,0.2469999939203262,0.3001999855041504,0.2612000107765198,0.1904000043869018,0.1687999963760376,0.1861000061035156,0.1897999942302703,0.1923999935388565,0.2397000044584274,0.1196999996900558,0.0882999971508979,-0.160615399479866,0.4240758717060089,0.2392247468233108,-0.2576682865619659,-0.1338927596807479,-0.2392247468233108,-0.1829760670661926,0.4338749945163727,0.8898927569389343,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.11,0.89,0.89
449,4,0,Lainnya,0.0234999991953372,0.0293000005185604,0.0595999993383884,0.0373999997973442,0.1204999983310699,0.2712000012397766,0.3212999999523163,0.3312000036239624,0.3617999851703644,0.3558999896049499,0.1821999996900558,0.0841000005602836,0.7881802320480347,-0.4738751947879791,-0.6814863681793213,0.5559402704238892,3.19235372543334e+16,0.6814863681793213,0.8341352939605713,-0.7861250042915344,0.5013850927352905,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
450,4,1,Lainnya,0.026300000026822,0.0284000001847744,0.0630000010132789,0.0406999997794628,0.1231999993324279,0.270000010728836,0.3199999928474426,0.3368000090122223,0.357699990272522,0.3528000116348266,0.1891999989748001,0.0878999978303909,0.7795730233192444,-0.4650132656097412,-0.6666666865348816,0.55751633644104,2.99825644493103e+16,0.6666666865348816,0.8352941274642944,-0.7792750000953674,0.4809688329696655,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
451,4,2,Lainnya,0.026300000026822,0.0331999994814395,0.062399998307228,0.0425000004470348,0.1231999993324279,0.2680000066757202,0.3125999867916107,0.33160001039505,0.3571999967098236,0.3528000116348266,0.1946000009775161,0.0888999998569488,0.7682403326034546,-0.4608615040779114,-0.6672504544258118,0.5646665692329407,2888397693634030.0,0.6672504544258118,0.8333731293678284,-0.828374981880188,0.4805194735527038,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
452,4,3,Lainnya,0.026300000026822,0.031199999153614,0.0610000006854534,0.0447999984025955,0.123099997639656,0.2648000121116638,0.3163000047206878,0.3183999955654144,0.3553999960422516,0.3528000116348266,0.1949999928474426,0.0916000008583068,0.7433784604072571,-0.4740582704544067,-0.6672326326370239,0.539453387260437,2.86896562576293e+16,0.6672326326370239,0.8197183012962341,-0.8401250243186951,0.5120000243186951,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
453,4,4,Lainnya,0.026300000026822,0.0348999984562397,0.063400000333786,0.0487999990582466,0.1240999996662139,0.2648000121116638,0.3163000047206878,0.3167999982833862,0.3549999892711639,0.3528000116348266,0.1965000033378601,0.0925000011920929,0.7204052209854126,-0.4563545882701874,-0.6524184346199036,0.5199209451675415,2.56448197364807e+16,0.6524184346199036,0.8032268285751343,-0.8342249393463135,0.5323129296302795,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
454,4,5,Lainnya,0.026300000026822,0.0357000008225441,0.0662000030279159,0.0494000017642974,0.1253000050783157,0.2651999890804291,0.3179999887943268,0.319599986076355,0.3488999903202057,0.3528000116348266,0.1965000033378601,0.0925000011920929,0.7170564532279968,-0.4485523104667663,-0.6378042101860046,0.5238136649131775,2492370367050170.0,0.6378042101860046,0.7913708686828613,-0.8189749717712402,0.524642288684845,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
455,4,6,Lainnya,0.0287999995052814,0.032999999821186,0.0640999972820282,0.0454000011086463,0.1253000050783157,0.267300009727478,0.3179999887943268,0.3296000063419342,0.3497999906539917,0.3528000116348266,0.1903000026941299,0.0905999988317489,0.7490668892860413,-0.4510907828807831,-0.6608505845069885,0.5383410453796387,2795379638671870.0,0.6608505845069885,0.8136646151542664,-0.7592500448226929,0.5146104097366333,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
456,4,7,Lainnya,0.0296000000089406,0.0313999988138675,0.0604000017046928,0.0423999987542629,0.123599998652935,0.2773000001907348,0.3298999965190887,0.3240000009536743,0.3643999993801117,0.3598000109195709,0.1879000067710876,0.0899000018835067,0.7545105218887329,-0.4562453329563141,-0.6708144545555115,0.5543151497840881,2951965093612670.0,0.6708144545555115,0.8191214203834534,-0.8003250360488892,0.5358361601829529,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
457,4,8,Lainnya,0.0296000000089406,0.0322999991476535,0.0615999996662139,0.0436000004410743,0.123599998652935,0.2773000001907348,0.3298999965190887,0.3312000036239624,0.3643999993801117,0.3598000109195709,0.1879000067710876,0.0899000018835067,0.7566137909889221,-0.4471020996570587,-0.6606229543685913,0.569248378276825,2.88409090042114e+16,0.6606229543685913,0.8238447904586792,-0.796750009059906,0.4942716956138611,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
458,4,9,Lainnya,0.0296000000089406,0.0342000015079975,0.064699999988079,0.0452000014483928,0.123999997973442,0.2777000069618225,0.3353999853134155,0.3431999981403351,0.3689000010490417,0.3598000109195709,0.1909999996423721,0.0939000025391578,0.7435018420219421,-0.4532243311405182,-0.6501757502555847,0.5156926512718201,2.71995830535888e+16,0.6501757502555847,0.817827582359314,-0.7881500124931335,0.497340440750122,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
459,4,10,Lainnya,0.0296000000089406,0.0377999991178512,0.0672999992966651,0.0549000017344951,0.1296000033617019,0.2777000069618225,0.3240000009536743,0.3364000022411346,0.3605999946594238,0.3598000109195709,0.1977999955415725,0.0958999991416931,0.6964586973190308,-0.4547792375087738,-0.6259542107582092,0.5009668469429016,2316225051879880.0,0.6259542107582092,0.7833594679832458,-0.8036499619483948,0.5408320426940918,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
460,4,11,Lainnya,0.0296000000089406,0.0397000014781951,0.0700000002980232,0.0621000006794929,0.13230000436306,0.2773999869823456,0.3192000091075897,0.3160000145435333,0.3580999970436096,0.3598000109195709,0.2108000069856643,0.1052000001072883,0.6813748478889465,-0.4699435532093048,-0.6201505661010742,0.5004071593284607,2109273910522460.0,0.6201505661010742,0.7701711654663086,-0.8465249538421631,0.5735294222831726,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
461,4,12,Lainnya,0.0401999987661838,0.0397999994456768,0.0685999989509582,0.0625,0.1339000016450882,0.2614000141620636,0.3043999969959259,0.3203999996185303,0.3468999862670898,0.3440000116825104,0.2131000012159347,0.1068999990820884,0.6726425886154175,-0.4750101864337921,-0.6231883764266968,0.5053939819335938,2141386032104490.0,0.6231883764266968,0.7710769176483154,-0.850475013256073,0.562686562538147,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
462,4,13,Lainnya,0.0469999983906745,0.0357000008225441,0.066600002348423,0.0553999990224838,0.1347000002861023,0.2592000067234039,0.2982000112533569,0.315200001001358,0.3424000144004822,0.3188000023365021,0.2131000012159347,0.1075000017881393,0.6883852481842041,-0.5079113841056824,-0.6339285969734192,0.4865065515041351,2.32291674613952e+16,0.6339285969734192,0.7846901416778564,-0.9172750115394592,0.5523691177368164,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
463,4,14,Lainnya,0.0469999983906745,0.0381999984383583,0.066100001335144,0.0562000013887882,0.1352999955415725,0.2574999928474426,0.2969000041484833,0.3084000051021576,0.3371999859809875,0.3188000023365021,0.2140000015497207,0.1093999966979026,0.6801630854606628,-0.5187250971794128,-0.6277915835380554,0.4510915875434875,2.17612528800964e+16,0.6277915835380554,0.7704501748085022,-0.9384999871253968,0.561764657497406,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
464,4,15,Lainnya,0.0469999983906745,0.0408000014722347,0.0724000036716461,0.0641999989748001,0.1356000006198883,0.253600001335144,0.2930999994277954,0.3095999956130981,0.3260000050067901,0.3188000023365021,0.2349999994039535,0.1195999979972839,0.6548386812210083,-0.5132002830505371,-0.6070414185523987,0.4826111197471618,1952205777168270.0,0.6070414185523987,0.752893328666687,-0.986175000667572,0.5820257067680359,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
465,4,16,Lainnya,0.0469999983906745,0.0449000000953674,0.0776999965310096,0.0689999982714653,0.1353999972343444,0.2477000057697296,0.2816999852657318,0.3124000132083893,0.3210999965667724,0.3188000023365021,0.2354999929666519,0.124899998307228,0.6380181908607483,-0.4978038370609283,-0.5789473652839661,0.4683124721050262,1.77574741840362e+16,0.5789473652839661,0.7241379618644714,-1.02569997310638e+16,0.6134094595909119,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
466,4,17,Lainnya,0.0469999983906745,0.0489000007510185,0.0758000016212463,0.0729999989271164,0.1403000056743621,0.2348999977111816,0.2669999897480011,0.2845999896526336,0.3055000007152557,0.3188000023365021,0.2404000014066696,0.1400000005960464,0.6010929346084595,-0.5186930298805237,-0.5636472702026367,0.3791990578174591,1.46551716327667e+16,0.5636472702026367,0.6876574158668518,-1118649959564200.0,0.6301546692848206,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
467,4,18,Lainnya,0.0568999983370304,0.0520000010728836,0.0776000022888183,0.0719999969005584,0.1524000018835067,0.2355999946594238,0.2669999897480011,0.2574000060558319,0.2955999970436096,0.3145000040531158,0.2404000014066696,0.1418000012636184,0.5482707023620605,-0.5184040665626526,-0.5359815359115601,0.3129384517669678,1.36964690685272e+16,0.5359815359115601,0.6567656397819519,-1.14234995841979e+16,0.674418568611145,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
468,4,19,Lainnya,0.0590999983251094,0.0711999982595443,0.0952000021934509,0.1027999967336654,0.1731999963521957,0.2379000037908554,0.2696000039577484,0.2666000127792358,0.2942999899387359,0.3098999857902527,0.2657999992370605,0.1705999970436096,0.4303675293922424,-0.4513056874275207,-0.4619221687316894,0.3065219819545746,0.9431734085083008,0.4619221687316894,0.5852130055427551,-1.17287504673004e+16,0.7242647409439087,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.03,0.97,0.97
469,4,20,Lainnya,0.0590999983251094,0.1015999987721443,0.1289999932050705,0.1343999952077865,0.1896000057458877,0.2601000070571899,0.2933000028133392,0.2861999869346618,0.3219999969005584,0.3098999857902527,0.2657999992370605,0.1777999997138977,0.3218623697757721,-0.3217922747135162,-0.3593141138553619,0.2512443959712982,0.543790876865387,0.3593141138553619,0.4335793256759643,-1.06045007705688e+16,0.7868852019309998,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
