Pixel_ID;Row;Col;Label;Kategori;B1(Coastal Aerosol);B2(Blue);B3(Green);B4(Red);B5(NIR);B6(SWIR1);B7(SWIR2);B8(NDVI);B9(MNDWI);B10(NDWI);B11(EVI);B12(SABI);B13(GNDVI);B14(NDAVI);B15(AWEI);B16(BATHYMETRY)
159;4;6;0;Tidak Teridentifikasi;0.016975000500679016;0.032567501068115234;0.07274500280618668;0.06405500322580338;0.3913325071334839;0.26232999563217163;0.1554650068283081;0.7279486060142517;-0.5457025766372681;-0.6847193837165833;0.5117762088775635;30479695796966500;0.6847193837165833;0.8405507802963257;-13215625286102200;0.4564310908317566
160;4;7;0;Tidak Teridentifikasi;0.0471699982881546;0.06280375272035599;0.1026649996638298;0.12102124840021133;0.33798250555992126;0.2806450128555298;0.19334624707698822;0.4615285396575928;-0.4524786174297333;-0.5161466002464294;0.34101027250289917;1198906660079950;0.5161466002464294;0.6613454222679138;-13072280883789000;0.622673511505127
161;4;8;0;Tidak Teridentifikasi;0.04477750137448311;0.057840000838041306;0.09873250126838684;0.1060200035572052;0.3146899938583374;0.2535024881362915;0.15502500534057617;0.4959948658943176;-0.4761228859424591;-0.522365152835846;0.3438836932182312;13242793083190900;0.522365152835846;0.6894747018814087;-10561187267303400;0.5799513459205627
162;4;9;0;Tidak Teridentifikasi;0.04923250153660774;0.06849624961614609;0.11106625199317932;0.11794125288724899;0.3706112504005432;0.2561424970626831;0.15667499601840973;0.5190972089767456;-0.39613938331604004;-0.5401167273521423;0.404768705368042;14310051202774000;0.5401167273521423;0.6886307597160339;-11038140058517400;0.6115145683288574
163;4;10;0;Tidak Teridentifikasi;0.13774125277996063;0.17089250683784485;0.21758750081062317;0.2543962597846985;0.4040512442588806;0.3467962443828583;0.22787250578403473;0.2307242751121521;-0.23027357459068298;-0.30263882875442505;0.22704893350601196;0.3956493139266968;0.30263882875442505;0.4105048179626465;-12444971799850400;0.7766356468200684
164;4;11;0;Tidak Teridentifikasi;0.18299250304698944;0.21991124749183655;0.29260748624801636;0.3418324887752533;0.47893375158309937;0.38471874594688416;0.23352375626564026;0.16737042367458344;-0.13474886119365692;-0.241841122508049;0.1823914498090744;0.2684088349342346;0.241841122508049;0.3709034025669098;-1130368709564200;0.7490265369415283
165;4;12;0;Tidak Teridentifikasi;0.24576124548912048;0.2980937361717224;0.37338873744010925;0.43794500827789307;0.5967437624931335;0.36603251099586487;0.20808625221252441;0.15422196686267853;0.012002471834421158;-0.23088957369327545;0.2001090943813324;0.2378835380077362;0.23088957369327545;0.3342635929584503;-0.6919981241226196;0.7963801026344299
166;4;13;0;Tidak Teridentifikasi;0.2588787376880646;0.3133012354373932;0.4067324995994568;0.4621725082397461;0.5534449815750122;0.29890498518943787;0.16143250465393066;0.09004481881856918;0.15603600442409515;-0.15285202860832214;0.11534107476472855;0.12684130668640137;0.15285202860832214;0.27722835540771484;-0.15099062025547028;0.7681995034217834
167;4;14;0;Tidak Teridentifikasi;0.2018987536430359;0.24800249934196472;0.32178500294685364;0.3435237407684326;0.3508250117301941;0.16191375255584717;0.0826449990272522;0.011081096716225147;0.3305242657661438;-0.04384266957640648;0.010516946204006672;0.01552017591893673;0.04384266957640648;0.17288000881671906;0.3245050013065338;0.7672042846679688
168;4;15;0;Tidak Teridentifikasi;0.15320999920368195;0.19451500475406647;0.256912499666214;0.24500499665737152;0.2022700011730194;0.07810749858617783;0.042385000735521317;-0.09554524719715118;0.5337144136428833;0.13840125501155853;-0.09267652779817581;-0.0937277227640152;-0.13840125501155853;-0.0008150764624588192;0.5463406443595886;0.7552585601806641
169;4;16;0;Tidak Teridentifikasi;0.11691000312566757;0.15062500536441803;0.20609250664710999;0.17647500336170197;0.06947249919176102;0.033034998923540115;0.02184250019490719;-0.3887738883495331;0.699777364730835;0.46507391333580017;-0.2317783683538437;-0.26351550221443176;-0.46507391333580017;-0.34937894344329834;0.5388606190681458;0.7273319959640503
170;4;17;0;Tidak Teridentifikasi;0.06177249923348427;0.08000499755144119;0.11811999976634979;0.09072999656200409;0.026820000261068344;0.020412499085068703;0.0174150001257658;-0.4907917082309723;0.6650806069374084;0.5819255113601685;-0.12179005146026611;-0.3217024803161621;-0.5819255113601685;-0.3692750930786133;0.2764900028705597;0.6716336607933044
171;4;18;1;Lamun;0.014156250283122063;0.027837499976158142;0.058775000274181366;0.037105001509189606;0.016672499477863312;0.02053624950349331;0.01657624915242195;-0.3869951069355011;0.4819779396057129;0.5607160329818726;-0.04948629066348076;-0.23372575640678406;-0.5607160329818726;-0.2597509026527405;0.10320218652486801;0.4668365716934204
172;4;19;0;Tidak Teridentifikasi;0.01936749927699566;0.033172499388456345;0.06386250257492065;0.045602500438690186;0.021017499268054962;0.02170499972999096;0.016672499477863312;-0.08882024884223938;0.3454216420650482;0.3595154583454132;-0.009581253863871098;-0.0691123753786087;-0.3595154583454132;0.19081242382526398;0.04052624851465225;0.5114279985427856
173;4;20;0;Tidak Teridentifikasi;0.018597500398755074;0.03072500042617321;0.057372499257326126;0.0371600016951561;0.020467499271035194;0.018844999372959137;0.014334999956190586;-0.2352886199951172;0.4700987935066223;0.44093143939971924;-0.028433429077267647;-0.18357382714748383;-0.44093143939971924;-0.19181478023529053;0.08900187164545059;0.5263608694076538
174;4;21;0;Tidak Teridentifikasi;0.014279999770224094;0.02591250091791153;0.05366000160574913;0.03286999836564064;0.021182499825954437;0.017635000869631767;0.01307000033557415;-0.21622496843338013;0.49891671538352966;0.43227580189704895;-0.026469195261597633;-0.16765886545181274;-0.43227580189704895;-0.21244949102401733;0.09898437559604645;0.4592786133289337
175;4;22;0;Tidak Teridentifikasi;0.010471249930560589;0.02246125042438507;0.052463751286268234;0.030780000612139702;0.014665000140666962;0.015256250277161598;0.011942500248551369;-0.3345485031604767;0.5496085286140442;0.5716152191162109;-0.03304022178053856;-0.17281384766101837;-0.5716152191162109;-0.32496368885040283;0.11157937347888947;0.41747114062309265
176;4;23;0;Tidak Teridentifikasi;0.016548750922083855;0.03179749846458435;0.058541249483823776;0.03544124960899353;0.01384000014513731;0.015159999951720238;0.011887500062584877;-0.389691561460495;0.5728002786636353;0.6057689189910889;-0.04302482679486275;-0.19774086773395538;-0.6057689189910889;-0.4075208306312561;0.1273093819618225;0.48978084325790405
177;4;24;0;Tidak Teridentifikasi;0.017758749425411224;0.031453751027584076;0.06207500025629997;0.03828750178217888;0.015888750553131104;0.01671374961733818;0.012987500056624413;-0.39986249804496765;0.5656192898750305;0.581139087677002;-0.05607301741838455;-0.24374304711818695;-0.581139087677002;-0.3769899606704712;0.13559718430042267;0.49708929657936096
178;4;25;1;Lamun;0.015462500043213367;0.02959750033915043;0.058389998972415924;0.031495001167058945;0.01384000014513731;0.01665874943137169;0.013303750194609165;-0.4464806318283081;0.5687223076820374;0.6202704906463623;-0.050215475261211395;-0.24750937521457672;-0.6202704906463623;-0.4256923198699951;0.13526031374931335;0.502526044845581
179;4;26;0;Tidak Teridentifikasi;0.01250625029206276;0.026215000078082085;0.0547187514603138;0.027754999697208405;0.01129624992609024;0.016136249527335167;0.013028750196099281;-0.46399593353271484;0.5732409954071045;0.6557902097702026;-0.04425214231014252;-0.24234692752361298;-0.6557902097702026;-0.4479004144668579;0.1265084445476532;0.48393717408180237
180;4;27;0;Tidak Teridentifikasi;0.007831250317394733;0.020151250064373016;0.04861374944448471;0.02232374995946884;0.00832625012844801;0.014857499860227108;0.012299999594688416;-0.5260838270187378;0.5377079844474792;0.7091729640960693;-0.04197730869054794;-0.2618006467819214;-0.7091729640960693;-0.41434547305107117;0.10311280936002731;0.4228731393814087
181;4;28;0;Tidak Teridentifikasi;0.0039125001057982445;0.020948750898241997;0.047651249915361404;0.020618749782443047;0.0066212499514222145;0.013565000146627426;0.011420000344514847;-0.5988804697990417;0.5568187832832336;0.7605619430541992;-0.0424787737429142;-0.2636122703552246;-0.7605619430541992;-0.5233358144760132;0.102775938808918;0.423423707485199
182;4;29;0;Tidak Teridentifikasi;0.005617499817162752;0.020426249131560326;0.049713749438524246;0.024070000275969505;0.004503749776631594;0.012038749642670155;0.010649999603629112;-0.6022266745567322;0.6016041040420532;0.829406201839447;-0.04800761491060257;-0.2509569525718689;-0.829406201839447;-0.6319867372512817;0.11991531401872635;0.40756160020828247
183;4;30;0;Tidak Teridentifikasi;0.006208749953657389;0.022571250796318054;0.053302500396966934;0.02796125039458275;0.005603749770671129;0.012258750386536121;0.01103499997407198;-0.5837968587875366;0.6255962252616882;0.8094577193260193;-0.04634242132306099;-0.24633707106113434;-0.8094577193260193;-0.5980940461158752;0.13104687631130219;0.4145091772079468
184;4;31;1;Lamun;0.005933749955147505;0.020343750715255737;0.05161124840378761;0.027851250022649765;0.005438750144094229;0.012781250290572643;0.011365000158548355;-0.5542128682136536;0.5961808562278748;0.8048987984657288;-0.03606802225112915;-0.2265433967113495;-0.8048987984657288;-0.5505796074867249;0.11763031035661697;0.3821808695793152
185;4;32;1;Lamun;0.006937500089406967;0.020054999738931656;0.05478750169277191;0.0261049997061491;0.005177500192075968;0.011915000155568123;0.010484999977052212;-0.7625136375427246;0.6750307083129883;0.8445020318031311;-0.0647663101553917;-0.3450759947299957;-0.8445020318031311;-0.6777656674385071;0.16096436977386475;0.4088684916496277
186;4;33;0;Tidak Teridentifikasi;0.02357500046491623;0.04491500183939934;0.08411625027656555;0.05591500177979469;0.008683750405907631;0.013565000146627426;0.011818749830126762;-0.6506051421165466;0.7078507542610168;0.8044072985649109;-0.09089766442775726;-0.2865736782550812;-0.8044072985649109;-0.658356785774231;0.2252275049686432;0.5271984934806824
187;4;34;0;Tidak Teridentifikasi;0.02951500006020069;0.05305499956011772;0.09467624872922897;0.06514125317335129;0.008807499893009663;0.014472500421106815;0.012437500059604645;-0.6818137764930725;0.7128809690475464;0.8202303647994995;-0.10440882295370102;-0.29072803258895874;-0.8202303647994995;-0.6926133632659912;0.2539684474468231;0.5534362196922302
188;4;35;0;Tidak Teridentifikasi;0.025513749569654465;0.047843750566244125;0.08956124633550644;0.05350875109434128;0.003994999919086695;0.013716249726712704;0.012258750386536121;-0.7834833860397339;0.7096846103668213;0.9039339423179626;-0.13434834778308868;-0.3181193768978119;-0.9039339423179626;-0.8204008340835571;0.27474719285964966;0.528385579586029
189;4;36;0;Tidak Teridentifikasi;0.02563749998807907;0.04926000162959099;0.08987750113010406;0.05187249928712845;0.0013274999801069498;0.013097500428557396;0.012437500059604645;-0.9500939846038818;0.7386380434036255;0.9699847102165222;-0.12887360155582428;-0.335813045501709;-0.9699847102165222;-0.9459294080734253;0.2844856381416321;0.5421122908592224
190;4;37;0;Tidak Teridentifikasi;0.01889999955892563;0.037847500294446945;0.07851999998092651;0.045877501368522644;0.0;0.013977499678730965;0.013262500055134296;-1.0;0.6977756023406982;1.0;-0.10687102377414703;-0.35189300775527954;-1.0;-1.0;0.2228306233882904;0.4780988395214081
191;5;0;0;Tidak Teridentifikasi;0.030697500333189964;0.04389749839901924;0.08943749964237213;0.09567999839782715;0.34323498606681824;0.21998000144958496;0.1301649957895279;0.5481330752372742;-0.4048685133457184;-0.5712950229644775;0.3708163797855377;17279748916625900;0.5712950229644775;0.7638046145439148;-0.9526018500328064;0.48539045453071594
192;5;1;0;Tidak Teridentifikasi;0.0424950011074543;0.05742749944329262;0.10283000022172928;0.10318750143051147;0.3511824905872345;0.2503949999809265;0.14113749563694;0.47441840171813965;-0.4133684039115906;-0.5117660760879517;0.3721197247505188;12426806688308700;0.5117660760879517;0.6785013675689697;-1020354986190790;0.5699343085289001
193;5;2;0;Tidak Teridentifikasi;0.052876248955726624;0.0698850005865097;0.11118999868631363;0.11867000162601471;0.32569000124931335;0.24341000616550446;0.14297999441623688;0.464432954788208;-0.37482500076293945;-0.49058470129966736;0.34848660230636597;11598875522613500;0.49058470129966736;0.6460738778114319;-0.9388140439987183;0.622012734413147
194;5;3;0;Tidak Teridentifikasi;0.03951124846935272;0.054044999182224274;0.09170625358819962;0.0937962532043457;0.3243837356567383;0.23957374691963196;0.13875874876976013;0.5509534478187561;-0.4532666504383087;-0.5587273836135864;0.3744751513004303;1576520562171930;0.5587273836135864;0.7138511538505554;-0.9579712748527527;0.5826448202133179
195;5;4;0;Tidak Teridentifikasi;0.029707500711083412;0.04050125181674957;0.07263500243425369;0.07009124755859375;0.3242324888706207;0.23136499524116516;0.13290125131607056;0.6303905248641968;-0.5291803479194641;-0.631930410861969;0.41947486996650696;23159937858581500;0.631930410861969;0.7758446335792542;-1031238079071040;0.5466587543487549
196;5;5;0;Tidak Teridentifikasi;0.06069999933242798;0.07467000186443329;0.12353750318288803;0.13200749456882477;0.3672424852848053;0.27140501141548157;0.2026824951171875;0.47117677330970764;-0.4190177023410797;-0.49656668305397034;0.40135541558265686;11601933240890500;0.49656668305397034;0.6533709168434143;-1158597469329830;0.7268568277359009
197;5;6;0;Tidak Teridentifikasi;0.05107500031590462;0.07178249955177307;0.11858750134706497;0.12672750651836395;0.3847599923610687;0.2744300067424774;0.17388999462127686;0.4896862208843231;-0.41957613825798035;-0.5145079493522644;0.3740507960319519;12708888053894000;0.5145079493522644;0.6749864220619202;-1256483793258660;0.6002508401870728
198;5;7;0;Tidak Teridentifikasi;0.06591124832630157;0.08949249982833862;0.12999999523162842;0.16460874676704407;0.3844574987888336;0.3116787374019623;0.19994625449180603;0.40102770924568176;-0.411797434091568;-0.49546077847480774;0.3231559693813324;10099859237670800;0.49546077847480774;0.6240809559822083;-13726816177368100;0.6795203685760498
199;5;8;0;Tidak Teridentifikasi;0.1573762446641922;0.1866912543773651;0.2585900127887726;0.29267624020576477;0.45363375544548035;0.3583187460899353;0.22403624653816223;0.21758505702018738;-0.15875284373760223;-0.27527710795402527;0.2237561047077179;0.36564764380455017;0.27527710795402527;0.41766223311424255;-11284230947494500;0.720166802406311
200;5;9;0;Tidak Teridentifikasi;0.24126499891281128;0.29016000032424927;0.3660462498664856;0.43212875723838806;0.6077987551689148;0.4093587398529053;0.24148499965667725;0.17104558646678925;-0.0511544905602932;-0.24953477084636688;0.21695180237293243;0.273517906665802;0.24953477084636688;0.3573506474494934;-0.9892834424972534;0.7862972021102905
201;5;10;0;Tidak Teridentifikasi;0.2618350088596344;0.3112662434577942;0.3990187644958496;0.4664762616157532;0.6095725297927856;0.36619749665260315;0.20313625037670135;0.13416467607021332;0.042454127222299576;-0.20933276414871216;0.1731172800064087;0.20310746133327484;0.20933276414871216;0.3245914578437805;-0.5797328352928162;0.7779130935668945
202;5;11;0;Tidak Teridentifikasi;0.22708874940872192;0.27935248613357544;0.3595287501811981;0.40455999970436096;0.4859462380409241;0.25293874740600586;0.13811250030994415;0.09577900171279907;0.16956283152103424;-0.1545204520225525;0.11418014019727707;0.13478995859622955;0.1545204520225525;0.27230125665664673;-0.07493593543767929;0.7791578769683838
203;5;12;0;Tidak Teridentifikasi;0.19851624965667725;0.24650375545024872;0.33348625898361206;0.3523787558078766;0.3477587401866913;0.1440112441778183;0.0739549994468689;-0.009058763273060322;0.39939311146736145;-0.018011678010225296;-0.008057516999542713;-0.010308253578841686;0.018011678010225296;0.16815072298049927;0.4675840735435486;0.73601233959198
204;5;13;0;Tidak Teridentifikasi;0.12110374867916107;0.1593012511730194;0.20492374897003174;0.18695250153541565;0.11047500371932983;0.046111248433589935;0.026448750868439674;-0.2568642497062683;0.63164883852005;0.2973557412624359;-0.187944233417511;-0.20782174170017242;-0.2973557412624359;-0.17813622951507568;0.5348972082138062;0.7723206877708435
205;5;14;0;Tidak Teridentifikasi;0.03310374915599823;0.05077249929308891;0.08545000106096268;0.06052124872803688;0.03505624830722809;0.025362500920891762;0.019037500023841858;-0.2668878138065338;0.54287189245224;0.4261866807937622;-0.06198348104953766;-0.18272604048252106;-0.4261866807937622;-0.1941194087266922;0.17923280596733093;0.588632345199585
206;5;15;0;Tidak Teridentifikasi;0.03044999949634075;0.041450001299381256;0.08135250210762024;0.056877501308918;0.022475000470876694;0.024344999343156815;0.0184324998408556;-0.4335402250289917;0.4478110074996948;0.5670703649520874;-0.0816878229379654;-0.27788209915161133;-0.5670703649520874;-0.29683223366737366;0.13637062907218933;0.5033241510391235
207;5;16;0;Tidak Teridentifikasi;0.036637499928474426;0.052642498165369034;0.08668749779462814;0.0652649998664856;0.022722499445080757;0.022887500002980232;0.01735999993979931;-0.49870386719703674;0.5822495818138123;0.6113666892051697;-0.10896734148263931;-0.2875176966190338;-0.6113666892051697;-0.4314751923084259;0.19875437021255493;0.6003420948982239
208;5;17;0;Tidak Teridentifikasi;0.013729999773204327;0.024262500926852226;0.055172499269247055;0.03652749955654144;0.01848750002682209;0.021512499079108238;0.0174150001257658;-0.22260184586048126;0.3932172358036041;0.43966659903526306;-0.024671578779816628;-0.16411548852920532;-0.43966659903526306;-0.05650684982538223;0.07113374769687653;0.431928426027298
209;5;18;1;Lamun;0.013042500242590904;0.024620000272989273;0.051762498915195465;0.03295249864459038;0.01634250022470951;0.020522499457001686;0.016177499666810036;-0.18734461069107056;0.3545876145362854;0.44988638162612915;-0.017366833984851837;-0.1393757164478302;-0.44988638162612915;0.16661563515663147;0.04162624850869179;0.4666192829608917
210;5;19;0;Tidak Teridentifikasi;0.009092500433325768;0.020041249692440033;0.049658749252557755;0.030175000429153442;0.019339999184012413;0.02207624912261963;0.017428750172257423;-0.21174609661102295;0.38173580169677734;0.4431118369102478;-0.026035141199827194;-0.1483522355556488;-0.4431118369102478;0.04251444712281227;0.05756593868136406;0.37650054693222046
211;5;20;0;Tidak Teridentifikasi;0.011117500253021717;0.022722499445080757;0.04869624972343445;0.028470000252127647;0.015091249719262123;0.017442500218749046;0.01370249968022108;-0.3283140957355499;0.4692855775356293;0.5315570831298828;-0.03252289444208145;-0.19322778284549713;-0.5315570831298828;-0.24548545479774475;0.08224031329154968;0.4483484923839569
212;5;21;0;Tidak Teridentifikasi;0.012079999782145023;0.02324499934911728;0.048544999212026596;0.02572000026702881;0.00919250026345253;0.014692500233650208;0.012492500245571136;-0.5737800002098083;0.5718188881874084;0.7087640166282654;-0.0496157668530941;-0.28600549697875977;-0.7087640166282654;-0.4449811279773712;0.11543624848127365;0.4356512129306793
213;5;22;0;Tidak Teridentifikasi;0.007790000177919865;0.02148500084877014;0.04859999939799309;0.026544999331235886;0.00547999981790781;0.01287749968469143;0.01103499997407198;-0.7172524929046631;0.608229398727417;0.8121438026428223;-0.05732183903455734;-0.3416423499584198;-0.8121438026428223;-0.6266711950302124;0.12528124451637268;0.44330471754074097
214;5;23;0;Tidak Teridentifikasi;0.008065000176429749;0.020549999549984932;0.049562498927116394;0.026270000264048576;0.006002500187605619;0.012629999779164791;0.010924999602138996;-0.7125239372253418;0.6299985647201538;0.8052480220794678;-0.0612158365547657;-0.34610652923583984;-0.8052480220794678;-0.6411597728729248;0.13318750262260437;0.43621352314949036
215;5;24;0;Tidak Teridentifikasi;0.011158750392496586;0.025335000827908516;0.05212000012397766;0.030147500336170197;0.014293749816715717;0.017030000686645508;0.01400499977171421;-0.3296321928501129;0.5070853233337402;0.5678480863571167;-0.034971270710229874;-0.18717943131923676;-0.5678480863571167;-0.27471300959587097;0.09827281534671783;0.4744795858860016
216;5;25;0;Tidak Teridentifikasi;0.021251250058412552;0.037283748388290405;0.06558124721050262;0.037228748202323914;0.01619124971330166;0.018968749791383743;0.015833750367164612;-0.3750970959663391;0.5461055040359497;0.596464216709137;-0.06076415255665779;-0.21384964883327484;-0.596464216709137;-0.37919071316719055;0.13643936812877655;0.5388801693916321
217;5;26;0;Tidak Teridentifikasi;0.021498750895261765;0.03990999981760979;0.06960999965667725;0.03819125145673752;0.011832499876618385;0.01643875055015087;0.013771249912679195;-0.4810660481452942;0.6020480990409851;0.6895960569381714;-0.07463038712739944;-0.2402014285326004;-0.6895960569381714;-0.5027152299880981;0.18461938202381134;0.5630513429641724
218;5;27;0;Tidak Teridentifikasi;0.01718124933540821;0.037324998527765274;0.06951375305652618;0.03651374951004982;0.00935749989002943;0.015036250464618206;0.013001250103116035;-0.5180918574333191;0.6340606808662415;0.7525050044059753;-0.07210373133420944;-0.245517760515213;-0.7525050044059753;-0.5974720120429993;0.20053249597549438;0.5449161529541016
219;5;28;0;Tidak Teridentifikasi;0.013262500055134296;0.0323062501847744;0.06589750200510025;0.033598750829696655;0.004778749775141478;0.012231250293552876;0.011021249927580357;-0.6874171495437622;0.6954629421234131;0.8614959716796875;-0.08114337176084518;-0.2778671979904175;-0.8614959716796875;-0.7389897704124451;0.2010653167963028;0.4855138659477234
220;5;29;0;Tidak Teridentifikasi;0.020563749596476555;0.04070749878883362;0.07559125125408173;0.040363751351833344;0.0016262499848380685;0.01012749969959259;0.009742500260472298;-0.8482798933982849;0.7371950745582581;0.9480928778648376;-0.09425359219312668;-0.28539466857910156;-0.9480928778648376;-0.8945448398590088;0.23626531660556793;0.530148446559906
221;5;30;0;Tidak Teridentifikasi;0.025362500920891762;0.04594625160098076;0.08099500089883804;0.04561625048518181;0.0034137500915676355;0.010966249741613865;0.009907499887049198;-0.8842845559120178;0.7227931618690491;0.9261872172355652;-0.10201644152402878;-0.2732006907463074;-0.9261872172355652;-0.8824769854545593;0.24864718317985535;0.5584695935249329
222;5;31;0;Tidak Teridentifikasi;0.03002374991774559;0.047651249915361404;0.07951000332832336;0.04802250117063522;0.011567500419914722;0.013124999590218067;0.011420000344514847;-0.7582928538322449;0.6681058406829834;0.8131147027015686;-0.06841331720352173;-0.20879559218883514;-0.8131147027015686;-0.7500337362289429;0.19193874299526215;0.5771363377571106
223;5;32;0;Tidak Teridentifikasi;0.015888750553131104;0.033268749713897705;0.06581500172615051;0.034630000591278076;0.0032625000458210707;0.012437500059604645;0.011736249551177025;-0.3664892613887787;0.6188556551933289;0.91423499584198;-0.036603815853595734;-0.15635935962200165;-0.91423499584198;-0.35931435227394104;0.13766156136989594;0.49395328760147095
224;5;33;0;Tidak Teridentifikasi;0.022117499262094498;0.04318249970674515;0.08062375336885452;0.045272499322891235;0.0016400000313296914;0.01276750024408102;0.012423750013113022;-0.9386313557624817;0.6614019274711609;0.9625581502914429;-0.05823010951280594;-0.19661355018615723;-0.9625581502914429;-0.9327868819236755;0.17769469320774078;0.5288315415382385
225;5;34;0;Tidak Teridentifikasi;0.02268124930560589;0.04545124992728233;0.08509249985218048;0.04873749986290932;0.0005949999904260039;0.013853750191628933;0.013661249540746212;-0.9767043590545654;0.6579241752624512;0.9862124919891357;-0.0938200131058693;-0.2426275908946991;-0.9862124919891357;-0.973444938659668;0.20471155643463135;0.527941882610321
226;5;35;0;Tidak Teridentifikasi;0.01997249945998192;0.04182124882936478;0.08047249913215637;0.04314124956727028;0.0008287500240840018;0.013509999960660934;0.01287749968469143;-0.9657452702522278;0.6811456084251404;0.9803001284599304;-0.11003832519054413;-0.2766651511192322;-0.9803001284599304;-0.9614759087562561;0.24689406156539917;0.5137665271759033
227;5;36;0;Tidak Teridentifikasi;0.023217499256134033;0.043869998306035995;0.08055499941110611;0.04516249895095825;90000001364;0.012299999594688416;0.01246500015258789;-0.9960223436355591;0.7350708246231079;0.997767984867096;-0.11672624945640564;-0.31438353657722473;-0.997767984867096;-0.9955939054489136;0.26647499203681946;0.5417554378509521
228;5;37;0;Tidak Teridentifikasi;0.02049499936401844;0.03919500112533569;0.07684250175952911;0.04296249896287918;0.0;0.011447500437498093;0.011474999599158764;-1.0;0.7406840920448303;1.0;-0.11043087393045425;-0.3247442841529846;-1.0;-1.0;0.2465718686580658;0.5146064758300781
229;6;0;0;Tidak Teridentifikasi;0.04631749913096428;0.06519625335931778;0.1114099994301796;0.11667624861001968;0.31926876306533813;0.2459537535905838;0.15191750228405;0.48686742782592773;-0.37656718492507935;-0.49698692560195923;0.34314921498298645;12698229551315300;0.49698692560195923;0.6828868389129639;-1042447805404660;0.5653915405273438
230;6;1;0;Tidak Teridentifikasi;0.033969998359680176;0.05229875072836876;0.10118000209331512;0.10435625165700912;0.3408287465572357;0.24695749580860138;0.13911625742912292;0.5587581396102905;-0.4274761378765106;-0.5516341328620911;0.4009776711463928;166212797164917;0.5516341328620911;0.7394790053367615;-10378106832504200;0.5069560408592224
231;6;2;0;Tidak Teridentifikasi;0.01582000032067299;0.029735000804066658;0.07535749673843384;0.06306499987840652;0.34119999408721924;0.21068499982357025;0.1033800020813942;0.6880016922950745;-0.5462408661842346;-0.6381891965866089;0.43463847041130066;26216273307800200;0.6381891965866089;0.8396754264831543;-0.9109050035476685;0.38941818475723267
232;6;3;0;Tidak Teridentifikasi;0.009137500077486038;0.01881749927997589;0.05539250001311302;0.03908500075340271;0.3315199911594391;0.1742199957370758;0.07321249693632126;0.767148494720459;-0.5437488555908203;-0.7185793519020081;0.45482802391052246;3963334798812860;0.7185793519020081;0.8985100984573364;-0.7646462321281433;0.33368799090385437
233;6;4;0;Tidak Teridentifikasi;0.022667499259114265;0.030752500519156456;0.06336750090122223;0.04367750138044357;0.34062251448631287;0.18923500180244446;0.08979500085115433;0.7927557826042175;-0.5467783808708191;-0.7127476930618286;0.49344298243522644;35129573345184300;0.7127476930618286;0.8494673371315002;-0.844863772392273;0.47776439785957336
234;6;5;0;Tidak Teridentifikasi;0.05849999934434891;0.07312999665737152;0.10318750143051147;0.11699250340461731;0.36289748549461365;0.25883749127388;0.15697750449180603;0.4938867688179016;-0.45010048151016235;-0.5398678779602051;0.3886908292770386;13457248210906900;0.5398678779602051;0.6734192371368408;-11680988073349;0.700928807258606
235;6;6;0;Tidak Teridentifikasi;0.1249537467956543;0.15563000738620758;0.2120324969291687;0.24644875526428223;0.41300249099731445;0.34887251257896423;0.23828125;0.252998948097229;-0.2420961856842041;-0.3217639625072479;0.24260106682777405;0.45255807042121887;0.3217639625072479;0.4526114761829376;-13058840036392200;0.7316218614578247
236;6;7;0;Tidak Teridentifikasi;0.21603375673294067;0.2560049891471863;0.3407737612724304;0.4014799892902374;0.5728187561035156;0.41294750571250916;0.2475762516260147;0.1766882836818695;-0.09291257709264755;-0.25509509444236755;0.20898929238319397;0.28831297159194946;0.25509509444236755;0.38214150071144104;-1112734317779540;0.7519407272338867
237;6;8;0;Tidak Teridentifikasi;0.24635249376296997;0.2956874966621399;0.38357749581336975;0.4438300132751465;0.602257490158081;0.3169724941253662;0.17045250535011292;0.11784358322620392;0.09507529437541962;-0.2002938985824585;0.16495193541049957;0.17668034136295319;0.2002938985824585;0.3108865022659302;-0.3528887629508972;0.787352442741394
238;6;9;0;Tidak Teridentifikasi;0.2343900054693222;0.28516873717308044;0.37315499782562256;0.4186125099658966;0.5139824748039246;0.250876247882843;0.13060499727725983;0.10518714785575867;0.19322361052036285;-0.1610724925994873;0.12797746062278748;0.14937669038772583;0.1610724925994873;0.28774309158325195;0.0014556250534951687;0.7634590864181519
239;6;10;0;Tidak Teridentifikasi;0.1801462471485138;0.22505375742912292;0.29237374663352966;0.30333250761032104;0.2950962483882904;0.12448625266551971;0.06295499950647354;-0.014127305708825588;0.40196260809898376;-0.0024597649462521076;-0.014489543624222279;-0.016186729073524475;0.0024597649462521076;0.132547527551651;0.4246496856212616;0.7669918537139893
240;6;11;1;Lamun;0.11486124992370605;0.1503637433052063;0.20662875473499298;0.1798575073480606;0.10280250012874603;0.04833874851465225;0.028002500534057617;-0.27195364236831665;0.6193679571151733;0.3364701271057129;-0.1816774308681488;-0.2140868455171585;-0.3364701271057129;-0.18994607031345367;0.5304524898529053;0.7259827852249146
241;6;12;1;Lamun;0.049424998462200165;0.07418874651193619;0.11026874929666519;0.08214999735355377;0.029308749362826347;0.02558249980211258;0.01807500049471855;-0.4712827503681183;0.6175625324249268;0.5742772221565247;-0.137796550989151;-0.27867141366004944;-0.5742772221565247;-0.42996206879615784;0.28171154856681824;0.666432797908783
