Pixel_ID;Row;Col;Area;B1(Coastal Aerosol (B1));B2(Blue (B2));B3(Green (B3));B4(Red (B4));B5(RE1 (B5));B6(RE2 (B6));B7(RE3 (B7));B8(NIR (B8));B9(RE4 (B8A));B10(Water Vapor (B9));B11(SWIR1 (B11));B12(SWIR2 (B12));B13(NDVI);B14(MNDWI);B15(NDWI);B16(EVI);B17(SABI);B18(GNDVI);B19(NDAVI);B20(AWEI);B21(BATHYMETRY);Label;Kategori_Detail;Kategori
1741;15;60;Lainnya;0.10570000112056732;0.10840000212192535;0.12099999934434891;0.09440000355243683;0.09929999709129333;0.08079999685287476;0.08460000157356262;0.06960000097751617;0.0835999995470047;0.06509999930858612;0.07959999889135361;0.07490000128746033;-0.11641441285610199;0.20638085901737213;0.269674688577652;-0.05901287868618965;-0.09545228630304337;-0.269674688577652;-0.22234635055065155;-0.05777500197291374;0.8809788227081299;0;Perairan;Non_Lamun
1742;15;61;Lainnya;0.10639999806880951;0.10840000212192535;0.1242000013589859;0.09470000118017197;0.10090000182390213;0.08089999854564667;0.08579999953508377;0.07320000231266022;0.08429999649524689;0.06509999930858612;0.0812000036239624;0.07620000094175339;-0.10566258430480957;0.2147001475095749;0.26358145475387573;-0.0548950619995594;-0.09148935973644257;-0.26358145475387573;-0.19383259117603302;-0.05052503943443298;0.8723164200782776;0;Perairan;Non_Lamun
1743;15;62;Lainnya;0.10639999806880951;0.10620000213384628;0.12460000067949295;0.09470000118017197;0.10090000182390213;0.08089999854564667;0.08579999953508377;0.07039999961853027;0.08429999649524689;0.06509999930858612;0.0812000036239624;0.0763000026345253;-0.1181657686829567;0.21088433265686035;0.2779487371444702;-0.05561673268675804;-0.08770807087421417;-0.2779487371444702;-0.20271801948547363;-0.0538250207901001;0.8784313201904297;0;Perairan;Non_Lamun
1744;15;63;Lainnya;0.10639999806880951;0.11079999804496765;0.12520000338554382;0.09440000355243683;0.10100000351667404;0.08169999718666077;0.08720000088214874;0.07090000063180923;0.08460000157356262;0.06509999930858612;0.08190000057220459;0.07900000363588333;-0.1296187788248062;0.21339714527130127;0.2768995463848114;-0.06434115022420883;-0.09818635135889053;-0.2768995463848114;-0.21959272027015686;-0.05739999935030937;0.8931924700737;0;Perairan;Non_Lamun
1745;15;64;Lainnya;0.10639999806880951;0.1143999993801117;0.12680000066757202;0.09489999711513519;0.10100000351667404;0.08169999718666077;0.08720000088214874;0.06970000267028809;0.08460000157356262;0.06509999930858612;0.08190000057220459;0.07930000126361847;-0.12110725790262222;0.21514135599136353;0.2905852198600769;-0.05811123177409172;-0.08613616973161697;-0.2905852198600769;-0.24280279874801636;-0.055900003761053085;0.8993938565254211;0;Perairan;Non_Lamun
1746;15;65;Lainnya;0.10639999806880951;0.11240000277757645;0.12639999389648438;0.09740000218153;0.10199999809265137;0.0828000009059906;0.0869000032544136;0.0722000002861023;0.08489999920129776;0.06509999930858612;0.08349999785423279;0.07859999686479568;-0.12756264209747314;0.20589634776115417;0.274371862411499;-0.05958671122789383;-0.09210526198148727;-0.274371862411499;-0.21776816248893738;-0.06099998205900192;0.8951311111450195;0;Perairan;Non_Lamun
1747;15;66;Lainnya;0.10639999806880951;0.11980000138282776;0.13019999861717224;0.09910000115633011;0.10199999809265137;0.0828000009059906;0.0869000032544136;0.07159999758005142;0.08489999920129776;0.06440000236034393;0.08349999785423279;0.07750000059604645;-0.14220184087753296;0.22592595219612122;0.29038652777671814;-0.06360744684934616;-0.09779180586338043;-0.29038652777671814;-0.2518286406993866;-0.036624975502491;0.8983050584793091;0;Perairan;Non_Lamun
1748;15;67;Lainnya;0.11460000276565552;0.11320000141859055;0.13179999589920044;0.09799999743700027;0.10159999877214432;0.08079999685287476;0.08619999885559082;0.06939999759197235;0.08380000293254852;0.06440000236034393;0.08229999989271164;0.07680000364780426;-0.1421911120414734;0.23120035231113434;0.31013917922973633;-0.0634540542960167;-0.09550302475690842;-0.31013917922973633;-0.24235808849334717;-0.030550025403499603;0.8925619125366211;0;Perairan;Non_Lamun
1749;15;68;Lainnya;0.11460000276565552;0.11400000005960464;0.12860000133514404;0.09480000287294388;0.10159999877214432;0.08079999685287476;0.08619999885559082;0.06800000369548798;0.08380000293254852;0.06440000236034393;0.08150000125169754;0.07680000364780426;-0.13577328622341156;0.2241789549589157;0.30451369285583496;-0.06873944401741028;-0.09207363426685333;-0.30451369285583496;-0.25274723768234253;-0.04060002416372299;0.8891050219535828;0;Perairan;Non_Lamun
1750;15;69;Lainnya;0.11460000276565552;0.12479999661445618;0.1395999938249588;0.09849999845027924;0.09860000014305115;0.08089999854564667;0.08429999649524689;0.06840000301599503;0.0843999981880188;0.06440000236034393;0.08030000329017639;0.07750000059604645;-0.14556415379047394;0.289065957069397;0.3333333432674408;-0.07849211245775223;-0.11214333027601242;-0.3333333432674408;-0.2891891896724701;0.03070000372827053;0.8876245021820068;0;Perairan;Non_Lamun
